Independent Variable - Plot	Dependent Variable - Plot
620	1.42E+09
621	1.42E+09
622	1.42E+09
623	1.43E+09
624	1.43E+09
625	1.43E+09
626	1.43E+09
627	1.43E+09
628	1.44E+09
629	1.44E+09
630	1.44E+09
631	1.44E+09
632	1.45E+09
633	1.45E+09
634	1.45E+09
635	1.45E+09
636	1.45E+09
637	1.46E+09
638	1.46E+09
639	1.46E+09
640	1.46E+09
641	1.47E+09
642	1.47E+09
643	1.47E+09
644	1.47E+09
645	1.48E+09
646	1.48E+09
647	1.48E+09
648	1.48E+09
649	1.48E+09
650	1.49E+09
651	1.49E+09
652	1.49E+09
653	1.49E+09
654	1.50E+09
655	1.50E+09
656	1.50E+09
657	1.50E+09
658	1.51E+09
659	1.51E+09
660	1.51E+09
661	1.51E+09
662	1.51E+09
663	1.52E+09
664	1.52E+09
665	1.52E+09
666	1.52E+09
667	1.53E+09
668	1.53E+09
669	1.53E+09
670	1.53E+09
671	1.53E+09
672	1.54E+09
673	1.54E+09
674	1.54E+09
675	1.54E+09
676	1.55E+09
677	1.55E+09
678	1.55E+09
679	1.55E+09
680	1.56E+09
681	1.56E+09
682	1.56E+09
683	1.56E+09
684	1.56E+09
685	1.57E+09
686	1.57E+09
687	1.57E+09
688	1.57E+09
689	1.58E+09
690	1.58E+09
691	1.58E+09
692	1.58E+09
693	1.59E+09
694	1.59E+09
695	1.59E+09
696	1.59E+09
697	1.59E+09
698	1.60E+09
699	1.60E+09
700	1.60E+09
701	1.60E+09
702	1.61E+09
703	1.61E+09
704	1.61E+09
705	1.61E+09
706	1.62E+09
707	1.62E+09
708	1.62E+09
709	1.62E+09
710	1.62E+09
711	1.63E+09
712	1.63E+09
713	1.63E+09
714	1.63E+09
715	1.64E+09
716	1.64E+09
717	1.64E+09
718	1.64E+09
719	1.64E+09
720	1.65E+09
721	1.65E+09
722	1.65E+09
723	1.65E+09
724	1.66E+09
725	1.66E+09
726	1.66E+09
727	1.66E+09
728	1.67E+09
729	1.67E+09
730	1.67E+09
731	1.67E+09
732	1.67E+09
733	1.68E+09
734	1.68E+09
735	1.68E+09
736	1.68E+09
737	1.69E+09
738	1.69E+09
739	1.69E+09
740	1.69E+09
741	1.70E+09
742	1.70E+09
743	1.70E+09
744	1.70E+09
745	1.70E+09
746	1.71E+09
747	1.71E+09
748	1.71E+09
749	1.71E+09
750	1.72E+09
751	1.72E+09
752	1.72E+09
753	1.72E+09
754	1.72E+09
755	1.73E+09
756	1.73E+09
757	1.73E+09
758	1.73E+09
759	1.74E+09
760	1.74E+09
761	1.74E+09
762	1.74E+09
763	1.75E+09
764	1.75E+09
765	1.75E+09
766	1.75E+09
767	1.75E+09
768	1.76E+09
769	1.76E+09
770	1.76E+09
771	1.76E+09
772	1.77E+09
773	1.77E+09
774	1.77E+09
775	1.77E+09
776	1.78E+09
777	1.78E+09
778	1.78E+09
779	1.78E+09
780	1.78E+09
781	1.79E+09
782	1.79E+09
783	1.79E+09
784	1.79E+09
785	1.80E+09
786	1.80E+09
787	1.80E+09
788	1.80E+09
789	1.80E+09
790	1.81E+09
791	1.81E+09
792	1.81E+09
793	1.81E+09
794	1.82E+09
795	1.82E+09
796	1.82E+09
797	1.82E+09
798	1.83E+09
799	1.83E+09
800	1.83E+09
801	1.83E+09
802	1.83E+09
803	1.84E+09
804	1.84E+09
805	1.84E+09
806	1.84E+09
807	1.85E+09
808	1.85E+09
809	1.85E+09
810	1.85E+09
811	1.86E+09
812	1.86E+09
813	1.86E+09
814	1.86E+09
815	1.86E+09
816	1.87E+09
817	1.87E+09
818	1.87E+09
819	1.87E+09
820	1.88E+09
821	1.88E+09
822	1.88E+09
823	1.88E+09
824	1.88E+09
825	1.89E+09
826	1.89E+09
827	1.89E+09
828	1.89E+09
829	1.90E+09
830	1.90E+09
831	1.90E+09
832	1.90E+09
833	1.91E+09
834	1.91E+09
835	1.91E+09
836	1.91E+09
837	1.91E+09
838	1.92E+09
839	1.92E+09
840	1.92E+09
841	1.92E+09
842	1.93E+09
843	1.93E+09
844	1.93E+09
845	1.93E+09
846	1.94E+09
847	1.94E+09
848	1.94E+09
849	1.94E+09
850	1.94E+09
851	1.95E+09
852	1.95E+09
853	1.95E+09
854	1.95E+09
855	1.96E+09
856	1.96E+09
857	1.96E+09
858	1.96E+09
859	1.97E+09
860	1.97E+09
861	1.97E+09
862	1.97E+09
863	1.97E+09
864	1.98E+09
865	1.98E+09
866	1.98E+09
867	1.98E+09
868	1.99E+09
869	1.99E+09
870	1.99E+09
871	1.99E+09
872	1.99E+09
873	2.00E+09
874	2.00E+09
875	2.00E+09
876	2.00E+09
877	2.01E+09
878	2.01E+09
879	2.01E+09
880	2.01E+09
881	2.02E+09
